,Candida albicans_1,Candida albicans_2,Candida albicans_3,Candida albicans_4,Candida albicans_5,Candida albicans_6,Candida albicans_7,Candida albicans_8,Candida albicans_9,Candida albicans_10,Candida albicans_11,Candida albicans_12,Candida auris_13,Candida auris_14,Candida auris_15,Candida auris_16,Candida auris_17,Candida auris_18,Candida auris_19,Candida auris_20,Candida auris_21,Candida auris_22,Candida auris_23,Candida auris_24,Candida glabrata_25,Candida glabrata_26,Candida glabrata_27,Candida glabrata_28,Candida glabrata_29,Candida glabrata_30,Candida glabrata_31,Candida glabrata_32,Candida glabrata_33,Candida glabrata_34,Candida glabrata_35,Candida glabrata_36,Candida krusei_37,Candida krusei_38,Candida krusei_39,Candida krusei_40,Candida krusei_41,Candida krusei_42,Candida krusei_43,Candida krusei_44,Candida krusei_45,Candida krusei_46,Candida krusei_47,Candida krusei_48,Candida parapsilosis_49,Candida parapsilosis_50,Candida parapsilosis_51,Candida parapsilosis_52,Candida parapsilosis_53,Candida parapsilosis_54,Candida parapsilosis_55,Candida parapsilosis_56,Candida parapsilosis_57,Candida parapsilosis_58,Candida parapsilosis_59,Candida parapsilosis_60,Candida tropicalis_61,Candida tropicalis_62,Candida tropicalis_63,Candida tropicalis_64,Candida tropicalis_65,Candida tropicalis_66,Candida tropicalis_67,Candida tropicalis_68,Candida tropicalis_69,Candida tropicalis_70,Candida tropicalis_71,Candida tropicalis_72
Candida krusei_44,0.351620947630923,0.385,0.363408521303258,0.353383458646617,0.387755102040816,0.35427135678392,0.36,0.365,0.365,0.366995073891626,0.394886363636364,0.3525,0.358395989974937,0.355329949238579,0.35678391959799,0.358395989974937,0.358395989974937,0.358395989974937,0.358395989974937,0.372037914691943,0.358395989974937,0.370813397129187,0.358395989974937,0.35678391959799,0.377308707124011,0.337931034482759,0.354037267080745,0.336879432624113,0.343971631205674,0.367952522255193,0.248868778280543,0.37434554973822,0.366071428571429,0.36322869955157,0.407608695652174,0.39193083573487,0.0418604651162791,0.0434782608695652,0.0396270396270396,0.0512820512820513,0.235772357723577,0.0438799076212471,0.0374707259953162,0,0.0412844036697248,0.0425,0.0336538461538462,0.0364464692482916,0.392764857881137,0.385390428211587,0.389920424403183,0.387267904509284,0.389920424403183,0.379396984924623,0.379396984924623,0.380952380952381,0.389920424403183,0.379396984924623,0.380102040816327,0.389920424403183,0.365914786967419,0.365239294710327,0.421052631578947,0.375647668393782,0.417322834645669,0.353535353535354,0.404255319148936,0.392572944297082,0.387755102040816,0.363636363636364,0.366161616161616,0.37468982630273
Candida krusei_45,0.353488372093023,0.381395348837209,0.367441860465116,0.341176470588235,0.377358490566038,0.343675417661098,0.353488372093023,0.36046511627907,0.355813953488372,0.36046511627907,0.373961218836565,0.344186046511628,0.26219512195122,0.263636363636364,0.259938837920489,0.26219512195122,0.26219512195122,0.26219512195122,0.26219512195122,0.286931818181818,0.26219512195122,0.28448275862069,0.26219512195122,0.259938837920489,0.378640776699029,0.323333333333333,0.357746478873239,0.325342465753425,0.332179930795848,0.371273712737127,0.270916334661355,0.375,0.359420289855072,0.395256916996047,0.392572944297082,0.384831460674157,0.0150862068965517,0.00858369098712446,0.0151187904967603,0.0133333333333333,0.234536082474227,0.019271948608137,0.00459770114942529,0.0412844036697248,0,0.0161290322580645,0.00477326968973747,0.0105708245243129,0.40855106888361,0.40139211136891,0.40632603406326,0.403892944038929,0.40632603406326,0.396751740139211,0.396751740139211,0.398148148148148,0.40632603406326,0.396751740139211,0.396713615023474,0.40632603406326,0.354460093896714,0.34916864608076,0.38423645320197,0.357314148681055,0.397530864197531,0.33729216152019,0.362997658079625,0.369509043927649,0.372037914691943,0.339901477832512,0.344578313253012,0.344827586206897
Candida krusei_46,0.386934673366834,0.398533007334963,0.404466501240695,0.376923076923077,0.385365853658537,0.380208333333333,0.385786802030457,0.371638141809291,0.378446115288221,0.371638141809291,0.377049180327869,0.389447236180905,0.301369863013699,0.302721088435374,0.298969072164948,0.301369863013699,0.301369863013699,0.301369863013699,0.301369863013699,0.329113924050633,0.301369863013699,0.323717948717949,0.301369863013699,0.298969072164948,0.383886255924171,0.319078947368421,0.370666666666667,0.320945945945946,0.331058020477816,0.377005347593583,0.296296296296296,0.385321100917431,0.354285714285714,0.394736842105263,0.387434554973822,0.379501385041551,0.00440528634361234,0.0163934426229508,0.025,0.0188235294117647,0.23224043715847,0.015625,0.00242130750605327,0.0425,0.0161290322580645,0,0.00253807106598985,0.00441501103752759,0.417690417690418,0.413625304136253,0.416666666666667,0.41421568627451,0.416666666666667,0.413625304136253,0.413625304136253,0.413625304136253,0.416666666666667,0.413625304136253,0.413625304136253,0.416666666666667,0.378516624040921,0.379220779220779,0.386486486486486,0.397959183673469,0.403645833333333,0.379220779220779,0.389312977099237,0.390243902439024,0.387179487179487,0.372972972972973,0.377308707124011,0.383783783783784
Candida krusei_47,0.326370757180157,0.35509138381201,0.331592689295039,0.325520833333333,0.349869451697128,0.326370757180157,0.326370757180157,0.326370757180157,0.328981723237598,0.328981723237598,0.355491329479769,0.326370757180157,0.277258566978193,0.278637770897833,0.275,0.277258566978193,0.277258566978193,0.277258566978193,0.277258566978193,0.302325581395349,0.277258566978193,0.299120234604106,0.277258566978193,0.275,0.349462365591398,0.293286219081272,0.320634920634921,0.294545454545455,0.305147058823529,0.336363636363636,0.2,0.345744680851064,0.334346504559271,0.330188679245283,0.373961218836565,0.361764705882353,0.00471698113207547,0.00714285714285714,0.00235849056603774,0.0117924528301887,0.205202312138728,0.00950118764845606,0,0.0336538461538462,0.00477326968973747,0.00253807106598985,0,0,0.363157894736842,0.353403141361257,0.360215053763441,0.35752688172043,0.360215053763441,0.350785340314136,0.350785340314136,0.350785340314136,0.360215053763441,0.350785340314136,0.350785340314136,0.360215053763441,0.33245382585752,0.329815303430079,0.376315789473684,0.341269841269841,0.38563829787234,0.329815303430079,0.336842105263158,0.360215053763441,0.357894736842105,0.329815303430079,0.329815303430079,0.339473684210526
Candida krusei_48,0.351598173515982,0.360691144708423,0.374717832957111,0.33953488372093,0.38646288209607,0.344339622641509,0.354838709677419,0.339092872570194,0.353075170842825,0.336933045356371,0.37431693989071,0.353881278538813,0.268882175226586,0.27027027027027,0.266666666666667,0.268882175226586,0.268882175226586,0.268882175226586,0.268882175226586,0.292957746478873,0.268882175226586,0.290598290598291,0.268882175226586,0.266666666666667,0.380047505938242,0.316831683168317,0.375321336760925,0.31864406779661,0.328767123287671,0.372654155495979,0.306338028169014,0.388888888888889,0.35243553008596,0.392452830188679,0.385826771653543,0.377777777777778,0.0160642570281124,0.0107296137339056,0.0212765957446809,0.0131868131868132,0.232779097387173,0.024,0,0.0364464692482916,0.0105708245243129,0.00441501103752759,0,0,0.398633257403189,0.382795698924731,0.394859813084112,0.392523364485981,0.394859813084112,0.380645161290323,0.378494623655914,0.38412017167382,0.394859813084112,0.377155172413793,0.376086956521739,0.394859813084112,0.354988399071926,0.352941176470588,0.390243902439024,0.371764705882353,0.402439024390244,0.341176470588235,0.369515011547344,0.375,0.370023419203747,0.346341463414634,0.350835322195704,0.351219512195122
Candida parapsilosis_49,0.264900662251656,0.271551724137931,0.254347826086956,0.248878923766816,0.275268817204301,0.263038548752834,0.255555555555556,0.243534482758621,0.265350877192982,0.241379310344828,0.226158038147139,0.271523178807947,0.296178343949045,0.29746835443038,0.293929712460064,0.296178343949045,0.296178343949045,0.296178343949045,0.296178343949045,0.331360946745562,0.296178343949045,0.329341317365269,0.296178343949045,0.293929712460064,0.36241610738255,0.261127596439169,0.339950372208437,0.261261261261261,0.275757575757576,0.35,0.311111111111111,0.359477124183007,0.326259946949602,0.396166134185303,0.34435261707989,0.335164835164835,0.398169336384439,0.403381642512077,0.415492957746479,0.401459854014599,0.3727959697733,0.405034324942792,0.374683544303797,0.392764857881137,0.40855106888361,0.417690417690418,0.363157894736842,0.398633257403189,0,0.016260162601626,0.00208768267223382,0.0146137787056367,0.00208768267223382,0.0142276422764228,0.0142276422764228,0.0142276422764228,0.00208768267223382,0.0142276422764228,0.0142276422764228,0.00208768267223382,0.253363228699552,0.245454545454545,0.261792452830189,0.270693512304251,0.277136258660508,0.245454545454545,0.25,0.235142118863049,0.267415730337079,0.223529411764706,0.235023041474654,0.256594724220624
Candida parapsilosis_50,0.26133909287257,0.266666666666667,0.251063829787234,0.246153846153846,0.284253578732106,0.26,0.245652173913043,0.224032586558045,0.248927038626609,0.238383838383838,0.227642276422764,0.267818574514039,0.287925696594427,0.289230769230769,0.285714285714286,0.287925696594427,0.287925696594427,0.287925696594427,0.287925696594427,0.322766570605187,0.287925696594427,0.32069970845481,0.287925696594427,0.285714285714286,0.365256124721604,0.261127596439169,0.363849765258216,0.261261261261261,0.275757575757576,0.351620947630923,0.331325301204819,0.377083333333333,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.382096069868996,0.39622641509434,0.401869158878505,0.39225181598063,0.363849765258216,0.4,0.367758186397985,0.385390428211587,0.40139211136891,0.413625304136253,0.353403141361257,0.382795698924731,0.016260162601626,0,0,0.0124740124740125,0,0.011472275334608,0.00763358778625954,0.0133843212237094,0,0.00764818355640535,0.00967117988394584,0,0.241228070175439,0.235555555555556,0.264976958525346,0.264444444444444,0.27816091954023,0.242222222222222,0.246724890829694,0.239074550128535,0.263858093126386,0.211494252873563,0.225225225225225,0.252927400468384
Candida parapsilosis_51,0.259593679458239,0.267108167770419,0.248888888888889,0.243119266055046,0.257709251101322,0.25754060324826,0.25,0.236203090507726,0.257847533632287,0.236203090507726,0.227642276422764,0.266365688487585,0.287128712871287,0.288524590163934,0.28476821192053,0.287128712871287,0.287128712871287,0.287128712871287,0.287128712871287,0.324159021406728,0.287128712871287,0.321981424148607,0.287128712871287,0.28476821192053,0.365256124721604,0.261127596439169,0.342431761786601,0.261261261261261,0.275757575757576,0.351620947630923,0.312101910828025,0.36304347826087,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.394859813084112,0.400990099009901,0.411483253588517,0.399503722084367,0.368831168831169,0.401408450704225,0.374358974358974,0.389920424403183,0.40632603406326,0.416666666666667,0.360215053763441,0.394859813084112,0.00208768267223382,0,0,0.0124740124740125,0,0,0,0,0,0,0,0,0.247706422018349,0.23953488372093,0.256038647342995,0.267734553775744,0.27972027972028,0.23953488372093,0.244292237442922,0.238341968911917,0.257471264367816,0.216867469879518,0.22877358490566,0.250614250614251
Candida parapsilosis_52,0.26410835214447,0.271523178807947,0.253333333333333,0.247706422018349,0.259911894273128,0.262180974477958,0.254545454545455,0.240618101545254,0.262331838565022,0.240618101545254,0.233062330623306,0.270880361173815,0.287128712871287,0.288524590163934,0.28476821192053,0.287128712871287,0.287128712871287,0.287128712871287,0.287128712871287,0.324159021406728,0.287128712871287,0.321981424148607,0.287128712871287,0.28476821192053,0.365256124721604,0.261127596439169,0.342431761786601,0.261261261261261,0.275757575757576,0.351620947630923,0.312101910828025,0.36304347826087,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.392523364485981,0.398514851485149,0.409090909090909,0.397022332506204,0.361038961038961,0.39906103286385,0.371794871794872,0.387267904509284,0.403892944038929,0.41421568627451,0.35752688172043,0.392523364485981,0.0146137787056367,0.0124740124740125,0.0124740124740125,0,0.0124740124740125,0.0124740124740125,0.0124740124740125,0.0124740124740125,0.0124740124740125,0.0124740124740125,0.0124740124740125,0.0124740124740125,0.243119266055046,0.234883720930233,0.248792270531401,0.263157894736842,0.272727272727273,0.234883720930233,0.23972602739726,0.230569948186528,0.250574712643678,0.212048192771084,0.224056603773585,0.245700245700246
Candida parapsilosis_53,0.259593679458239,0.267108167770419,0.248888888888889,0.243119266055046,0.257709251101322,0.25754060324826,0.25,0.236203090507726,0.257847533632287,0.236203090507726,0.227642276422764,0.266365688487585,0.287128712871287,0.288524590163934,0.28476821192053,0.287128712871287,0.287128712871287,0.287128712871287,0.287128712871287,0.324159021406728,0.287128712871287,0.321981424148607,0.287128712871287,0.28476821192053,0.365256124721604,0.261127596439169,0.342431761786601,0.261261261261261,0.275757575757576,0.351620947630923,0.312101910828025,0.36304347826087,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.394859813084112,0.400990099009901,0.411483253588517,0.399503722084367,0.368831168831169,0.401408450704225,0.374358974358974,0.389920424403183,0.40632603406326,0.416666666666667,0.360215053763441,0.394859813084112,0.00208768267223382,0,0,0.0124740124740125,0,0,0,0,0,0,0,0,0.247706422018349,0.23953488372093,0.256038647342995,0.267734553775744,0.27972027972028,0.23953488372093,0.244292237442922,0.238341968911917,0.257471264367816,0.216867469879518,0.22877358490566,0.250614250614251
Candida parapsilosis_54,0.256465517241379,0.262626262626263,0.246808510638298,0.241758241758242,0.282786885245902,0.255555555555556,0.240780911062907,0.221544715447154,0.252676659528908,0.242424242424242,0.227642276422764,0.262931034482759,0.280864197530864,0.282208588957055,0.278637770897833,0.280864197530864,0.280864197530864,0.280864197530864,0.280864197530864,0.316091954022989,0.280864197530864,0.313953488372093,0.280864197530864,0.278637770897833,0.365256124721604,0.261127596439169,0.355294117647059,0.261261261261261,0.275757575757576,0.351620947630923,0.325301204819277,0.370833333333333,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.382096069868996,0.391509433962264,0.404205607476636,0.389830508474576,0.362997658079625,0.392241379310345,0.367758186397985,0.379396984924623,0.396751740139211,0.413625304136253,0.350785340314136,0.380645161290323,0.0142276422764228,0.011472275334608,0,0.0124740124740125,0,0,0.00381679389312977,0.00190839694656489,0,0.00191204588910134,0.00387596899224806,0,0.242888402625821,0.23059866962306,0.264367816091954,0.266666666666667,0.27816091954023,0.237250554323725,0.248366013071895,0.239074550128535,0.263858093126386,0.206422018348624,0.220224719101124,0.25
Candida parapsilosis_55,0.256465517241379,0.266533066132265,0.246808510638298,0.241758241758242,0.286585365853659,0.255555555555556,0.240780911062907,0.219512195121951,0.252676659528908,0.244488977955912,0.227642276422764,0.262931034482759,0.280864197530864,0.282208588957055,0.278637770897833,0.280864197530864,0.280864197530864,0.280864197530864,0.280864197530864,0.316091954022989,0.280864197530864,0.313953488372093,0.280864197530864,0.278637770897833,0.365256124721604,0.261127596439169,0.363636363636364,0.261261261261261,0.275757575757576,0.351620947630923,0.331325301204819,0.375,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.382096069868996,0.391509433962264,0.404205607476636,0.389830508474576,0.358313817330211,0.395698924731183,0.367758186397985,0.379396984924623,0.396751740139211,0.413625304136253,0.350785340314136,0.378494623655914,0.0142276422764228,0.00763358778625954,0,0.0124740124740125,0,0.00381679389312977,0,0.00572519083969466,0,0,0.00192307692307692,0,0.242888402625821,0.23059866962306,0.264367816091954,0.266666666666667,0.27816091954023,0.237250554323725,0.248366013071895,0.239074550128535,0.263858093126386,0.206422018348624,0.220224719101124,0.25
Candida parapsilosis_56,0.258064516129032,0.266129032258065,0.248407643312102,0.243421052631579,0.282208588957055,0.257206208425721,0.242424242424242,0.223123732251521,0.254273504273504,0.245967741935484,0.227642276422764,0.264516129032258,0.283076923076923,0.284403669724771,0.280864197530864,0.283076923076923,0.283076923076923,0.283076923076923,0.283076923076923,0.318051575931232,0.283076923076923,0.315942028985507,0.283076923076923,0.280864197530864,0.365256124721604,0.261127596439169,0.355294117647059,0.261261261261261,0.275757575757576,0.351620947630923,0.325301204819277,0.370833333333333,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.384279475982533,0.392941176470588,0.404205607476636,0.389830508474576,0.36214953271028,0.395698924731183,0.367758186397985,0.380952380952381,0.398148148148148,0.413625304136253,0.350785340314136,0.38412017167382,0.0142276422764228,0.0133843212237094,0,0.0124740124740125,0,0.00190839694656489,0.00572519083969466,0,0,0.00382409177820268,0.00580270793036751,0,0.24235807860262,0.232300884955752,0.26605504587156,0.266666666666667,0.27816091954023,0.238938053097345,0.247826086956522,0.239074550128535,0.265486725663717,0.208237986270023,0.221973094170404,0.251748251748252
Candida parapsilosis_57,0.259593679458239,0.267108167770419,0.248888888888889,0.243119266055046,0.257709251101322,0.25754060324826,0.25,0.236203090507726,0.257847533632287,0.236203090507726,0.227642276422764,0.266365688487585,0.287128712871287,0.288524590163934,0.28476821192053,0.287128712871287,0.287128712871287,0.287128712871287,0.287128712871287,0.324159021406728,0.287128712871287,0.321981424148607,0.287128712871287,0.28476821192053,0.365256124721604,0.261127596439169,0.342431761786601,0.261261261261261,0.275757575757576,0.351620947630923,0.312101910828025,0.36304347826087,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.394859813084112,0.400990099009901,0.411483253588517,0.399503722084367,0.368831168831169,0.401408450704225,0.374358974358974,0.389920424403183,0.40632603406326,0.416666666666667,0.360215053763441,0.394859813084112,0.00208768267223382,0,0,0.0124740124740125,0,0,0,0,0,0,0,0,0.247706422018349,0.23953488372093,0.256038647342995,0.267734553775744,0.27972027972028,0.23953488372093,0.244292237442922,0.238341968911917,0.257471264367816,0.216867469879518,0.22877358490566,0.250614250614251
Candida parapsilosis_58,0.256465517241379,0.265060240963855,0.246808510638298,0.241758241758242,0.285132382892057,0.255555555555556,0.240780911062907,0.219512195121951,0.252676659528908,0.242971887550201,0.227642276422764,0.262931034482759,0.280864197530864,0.282208588957055,0.278637770897833,0.280864197530864,0.280864197530864,0.280864197530864,0.280864197530864,0.316091954022989,0.280864197530864,0.313953488372093,0.280864197530864,0.278637770897833,0.365256124721604,0.261127596439169,0.360655737704918,0.261261261261261,0.275757575757576,0.351620947630923,0.329305135951662,0.373695198329854,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.382932166301969,0.391509433962264,0.404205607476636,0.389830508474576,0.359154929577465,0.394396551724138,0.367758186397985,0.379396984924623,0.396751740139211,0.413625304136253,0.350785340314136,0.377155172413793,0.0142276422764228,0.00764818355640535,0,0.0124740124740125,0,0.00191204588910134,0,0.00382409177820268,0,0,0.00192678227360308,0,0.242888402625821,0.23059866962306,0.264367816091954,0.266666666666667,0.27816091954023,0.237250554323725,0.248366013071895,0.239074550128535,0.263858093126386,0.206422018348624,0.220224719101124,0.25
Candida parapsilosis_59,0.255458515283843,0.268145161290323,0.245161290322581,0.239467849223947,0.286290322580645,0.253363228699552,0.246153846153846,0.222222222222222,0.258134490238612,0.23991935483871,0.227642276422764,0.262008733624454,0.279874213836478,0.28125,0.277602523659306,0.279874213836478,0.279874213836478,0.279874213836478,0.279874213836478,0.315789473684211,0.279874213836478,0.313609467455621,0.279874213836478,0.277602523659306,0.365256124721604,0.261127596439169,0.36214953271028,0.261261261261261,0.275757575757576,0.351620947630923,0.329305135951662,0.373695198329854,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.382932166301969,0.391408114558473,0.404205607476636,0.389830508474576,0.354761904761905,0.39524838012959,0.367758186397985,0.380102040816327,0.396713615023474,0.413625304136253,0.350785340314136,0.376086956521739,0.0142276422764228,0.00967117988394584,0,0.0124740124740125,0,0.00387596899224806,0.00192307692307692,0.00580270793036751,0,0.00192678227360308,0,0,0.246119733924612,0.233707865168539,0.261072261072261,0.266666666666667,0.27816091954023,0.235955056179775,0.247240618101545,0.239074550128535,0.264444444444444,0.211627906976744,0.223234624145786,0.246445497630332
Candida parapsilosis_60,0.259593679458239,0.267108167770419,0.248888888888889,0.243119266055046,0.257709251101322,0.25754060324826,0.25,0.236203090507726,0.257847533632287,0.236203090507726,0.227642276422764,0.266365688487585,0.287128712871287,0.288524590163934,0.28476821192053,0.287128712871287,0.287128712871287,0.287128712871287,0.287128712871287,0.324159021406728,0.287128712871287,0.321981424148607,0.287128712871287,0.28476821192053,0.365256124721604,0.261127596439169,0.342431761786601,0.261261261261261,0.275757575757576,0.351620947630923,0.312101910828025,0.36304347826087,0.328042328042328,0.396166134185303,0.347945205479452,0.336986301369863,0.394859813084112,0.400990099009901,0.411483253588517,0.399503722084367,0.368831168831169,0.401408450704225,0.374358974358974,0.389920424403183,0.40632603406326,0.416666666666667,0.360215053763441,0.394859813084112,0.00208768267223382,0,0,0.0124740124740125,0,0,0,0,0,0,0,0,0.247706422018349,0.23953488372093,0.256038647342995,0.267734553775744,0.27972027972028,0.23953488372093,0.244292237442922,0.238341968911917,0.257471264367816,0.216867469879518,0.22877358490566,0.250614250614251
Candida tropicalis_61,0.219066937119675,0.242914979757085,0.21501014198783,0.186858316221766,0.216049382716049,0.228690228690229,0.182926829268293,0.194331983805668,0.180161943319838,0.207661290322581,0.201511335012594,0.211382113821138,0.265060240963855,0.269461077844311,0.262839879154079,0.265060240963855,0.265060240963855,0.265060240963855,0.265060240963855,0.286118980169972,0.265060240963855,0.283667621776504,0.265060240963855,0.262839879154079,0.366666666666667,0.322128851540616,0.35609756097561,0.312138728323699,0.299382716049383,0.370192307692308,0.304794520547945,0.363436123348018,0.350877192982456,0.387755102040816,0.373711340206186,0.360103626943005,0.351543942992874,0.350835322195704,0.36104513064133,0.348894348894349,0.358851674641148,0.352941176470588,0.347715736040609,0.365914786967419,0.354460093896714,0.378516624040921,0.33245382585752,0.354988399071926,0.253363228699552,0.241228070175439,0.247706422018349,0.243119266055046,0.247706422018349,0.242888402625821,0.242888402625821,0.24235807860262,0.247706422018349,0.242888402625821,0.246119733924612,0.247706422018349,0,0.0121951219512195,0.092436974789916,0.0329218106995885,0.0676532769556025,0.0142566191446029,0.032064128256513,0.044392523364486,0.0448979591836735,0.00842105263157895,0.0103092783505155,0.0959488272921109
Candida tropicalis_62,0.209445585215606,0.23155737704918,0.19917864476386,0.182751540041068,0.208333333333333,0.226611226611227,0.17864476386037,0.184426229508197,0.184426229508197,0.190184049079755,0.201511335012594,0.205761316872428,0.257575757575758,0.262048192771084,0.25531914893617,0.257575757575758,0.257575757575758,0.257575757575758,0.257575757575758,0.28125,0.257575757575758,0.278735632183908,0.257575757575758,0.25531914893617,0.364864864864865,0.322128851540616,0.353960396039604,0.312138728323699,0.299382716049383,0.366504854368932,0.300699300699301,0.361607142857143,0.350877192982456,0.381944444444444,0.373711340206186,0.360103626943005,0.35421686746988,0.348448687350835,0.35421686746988,0.346437346437346,0.345498783454988,0.348448687350835,0.347715736040609,0.365239294710327,0.34916864608076,0.379220779220779,0.329815303430079,0.352941176470588,0.245454545454545,0.235555555555556,0.23953488372093,0.234883720930233,0.23953488372093,0.23059866962306,0.23059866962306,0.232300884955752,0.23953488372093,0.23059866962306,0.233707865168539,0.23953488372093,0.0121951219512195,0,0.0842105263157895,0.0270833333333333,0.0676532769556025,0.010183299389002,0.0264227642276423,0.044392523364486,0.0411522633744856,0.00210526315789474,0,0.0897435897435897
Candida tropicalis_63,0.261146496815287,0.281779661016949,0.248407643312102,0.24416135881104,0.254310344827586,0.265957446808511,0.246284501061571,0.245762711864407,0.247881355932203,0.244769874476987,0.221105527638191,0.253191489361702,0.327635327635328,0.331444759206799,0.325714285714286,0.327635327635328,0.327635327635328,0.327635327635328,0.327635327635328,0.346774193548387,0.327635327635328,0.345108695652174,0.327635327635328,0.325714285714286,0.373831775700935,0.323033707865169,0.34020618556701,0.31304347826087,0.30030959752322,0.356060606060606,0.278810408921933,0.37037037037037,0.35427135678392,0.365313653136531,0.375321336760925,0.361757105943152,0.385,0.385749385749386,0.3875,0.39,0.392059553349876,0.388613861386139,0.384810126582278,0.421052631578947,0.38423645320197,0.386486486486486,0.376315789473684,0.390243902439024,0.261792452830189,0.264976958525346,0.256038647342995,0.248792270531401,0.256038647342995,0.264367816091954,0.264367816091954,0.26605504587156,0.256038647342995,0.264367816091954,0.261072261072261,0.256038647342995,0.092436974789916,0.0842105263157895,0,0.0991379310344828,0.0610021786492375,0.0864978902953586,0.116935483870968,0.0934579439252336,0.0638297872340425,0.0866807610993657,0.0843881856540084,0.169133192389006
Candida tropicalis_64,0.237603305785124,0.255144032921811,0.222222222222222,0.198329853862213,0.226337448559671,0.241014799154334,0.203319502074689,0.218106995884774,0.213991769547325,0.213991769547325,0.217171717171717,0.227272727272727,0.26791277258567,0.272445820433437,0.265625,0.26791277258567,0.26791277258567,0.26791277258567,0.26791277258567,0.290322580645161,0.26791277258567,0.287833827893175,0.26791277258567,0.265625,0.383592017738359,0.335211267605634,0.374695863746959,0.325581395348837,0.304347826086957,0.383132530120482,0.321917808219178,0.382417582417582,0.365239294710327,0.394557823129252,0.390180878552972,0.376623376623377,0.367298578199052,0.35609756097561,0.36104513064133,0.357142857142857,0.375,0.372037914691943,0.353689567430025,0.375647668393782,0.357314148681055,0.397959183673469,0.341269841269841,0.371764705882353,0.270693512304251,0.264444444444444,0.267734553775744,0.263157894736842,0.267734553775744,0.266666666666667,0.266666666666667,0.266666666666667,0.267734553775744,0.266666666666667,0.266666666666667,0.267734553775744,0.0329218106995885,0.0270833333333333,0.0991379310344828,0,0.086864406779661,0.0270833333333333,0.0389344262295082,0.0633802816901408,0.0618556701030928,0.0258620689655172,0.0253164556962025,0.103070175438596
Candida tropicalis_65,0.253731343283582,0.267515923566879,0.24416135881104,0.226694915254237,0.237791932059448,0.269230769230769,0.225531914893617,0.231422505307856,0.227176220806794,0.231422505307856,0.21608040201005,0.247334754797441,0.318471337579618,0.322784810126582,0.31629392971246,0.318471337579618,0.318471337579618,0.318471337579618,0.318471337579618,0.339285714285714,0.318471337579618,0.337349397590361,0.318471337579618,0.31629392971246,0.376975169300226,0.322128851540616,0.352357320099256,0.312138728323699,0.299382716049383,0.367396593673966,0.295774647887324,0.378076062639821,0.353383458646617,0.384615384615385,0.372750642673522,0.364341085271318,0.402439024390244,0.397530864197531,0.402439024390244,0.398514851485149,0.404580152671756,0.402948402948403,0.398477157360406,0.417322834645669,0.397530864197531,0.403645833333333,0.38563829787234,0.402439024390244,0.277136258660508,0.27816091954023,0.27972027972028,0.272727272727273,0.27972027972028,0.27816091954023,0.27816091954023,0.27816091954023,0.27972027972028,0.27816091954023,0.27816091954023,0.27972027972028,0.0676532769556025,0.0676532769556025,0.0610021786492375,0.086864406779661,0,0.0676532769556025,0.0717299578059072,0.100467289719626,0.0527426160337553,0.0697167755991285,0.0682302771855011,0.139689578713969
Candida tropicalis_66,0.199588477366255,0.223360655737705,0.197125256673511,0.172484599589322,0.208333333333333,0.216216216216216,0.180698151950719,0.190573770491803,0.186475409836066,0.192622950819672,0.201511335012594,0.195473251028807,0.243161094224924,0.24773413897281,0.240853658536585,0.243161094224924,0.243161094224924,0.243161094224924,0.243161094224924,0.267806267806268,0.243161094224924,0.265129682997118,0.243161094224924,0.240853658536585,0.364864864864865,0.322128851540616,0.353960396039604,0.312138728323699,0.299382716049383,0.366504854368932,0.300699300699301,0.361607142857143,0.350877192982456,0.381944444444444,0.373711340206186,0.360103626943005,0.35421686746988,0.336515513126492,0.35421686746988,0.346437346437346,0.353658536585366,0.343675417661098,0.347715736040609,0.353535353535354,0.33729216152019,0.379220779220779,0.329815303430079,0.341176470588235,0.245454545454545,0.242222222222222,0.23953488372093,0.234883720930233,0.23953488372093,0.237250554323725,0.237250554323725,0.238938053097345,0.23953488372093,0.237250554323725,0.235955056179775,0.23953488372093,0.0142566191446029,0.010183299389002,0.0864978902953586,0.0270833333333333,0.0676532769556025,0,0.0244399185336049,0.044392523364486,0.037037037037037,0.00842105263157895,0.0103092783505155,0.0813704496788009
